source,target,anchor,location,reason,status
https://immigratetobrazil.com/,https://immigratetobrazil.com/services/,Brazil Immigration Legal Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/manaus/,Living in Manaus,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/natal/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/natal/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/natal/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/natal/,Living in Natal,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/niteroi/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/niteroi/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/niteroi/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/niteroi/,Living in Niterói,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/palmas/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/palmas/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/palmas/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/palmas/,Living in Palmas,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/porto-alegre/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/porto-alegre/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/porto-alegre/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/porto-alegre/,Living in Porto Alegre,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/porto-velho/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/porto-velho/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/porto-velho/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/porto-velho/,Living in Porto Velho,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/recife/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/recife/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/recife/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/recife/,Living in Recife,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/ribeirao-preto/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/ribeirao-preto/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/ribeirao-preto/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/ribeirao-preto/,Living in Ribeirão Preto,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/rio-branco/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/rio-branco/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/rio-branco/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/rio-branco/,Living in Rio Branco,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/rio-de-janeiro/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/rio-de-janeiro/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/rio-de-janeiro/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/rio-de-janeiro/,Living in Rio de Janeiro,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/brazil/cities/salvador/,https://immigratetobrazil.com/brazil/cities/,Compare Cities for Living in Brazil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/salvador/,https://immigratetobrazil.com/brazil/cost/,Cost of Living in Brazil: Planning Your Budget,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/cities/salvador/,https://immigratetobrazil.com/services/residencies/,Brazil Residence Permit Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/brazil/,https://immigratetobrazil.com/brazil/cities/salvador/,Living in Salvador,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
