url,status,next_action,dossier
https://immigratetobrazil.com/countries/peru/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0216-countries--peru.md,pages/0216-countries--peru.md
https://immigratetobrazil.com/countries/philippines/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0217-countries--philippines.md,pages/0217-countries--philippines.md
https://immigratetobrazil.com/countries/poland/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0218-countries--poland.md,pages/0218-countries--poland.md
https://immigratetobrazil.com/countries/portugal/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0219-countries--portugal.md,pages/0219-countries--portugal.md
https://immigratetobrazil.com/countries/qatar/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0220-countries--qatar.md,pages/0220-countries--qatar.md
https://immigratetobrazil.com/countries/romania/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0221-countries--romania.md,pages/0221-countries--romania.md
https://immigratetobrazil.com/countries/russia/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0222-countries--russia.md,pages/0222-countries--russia.md
https://immigratetobrazil.com/countries/rwanda/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0223-countries--rwanda.md,pages/0223-countries--rwanda.md
https://immigratetobrazil.com/countries/saint-kitts-and-nevis/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0224-countries--saint-kitts-and-nevis.md,pages/0224-countries--saint-kitts-and-nevis.md
https://immigratetobrazil.com/countries/saint-lucia/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0225-countries--saint-lucia.md,pages/0225-countries--saint-lucia.md
https://immigratetobrazil.com/countries/saint-vincent-and-the-grenadines/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0226-countries--saint-vincent-and-the-grenadines.md,pages/0226-countries--saint-vincent-and-the-grenadines.md
https://immigratetobrazil.com/countries/samoa/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0227-countries--samoa.md,pages/0227-countries--samoa.md
https://immigratetobrazil.com/countries/san-marino/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0228-countries--san-marino.md,pages/0228-countries--san-marino.md
https://immigratetobrazil.com/countries/sao-tome-and-principe/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0229-countries--sao-tome-and-principe.md,pages/0229-countries--sao-tome-and-principe.md
https://immigratetobrazil.com/countries/saudi-arabia/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0230-countries--saudi-arabia.md,pages/0230-countries--saudi-arabia.md
https://immigratetobrazil.com/countries/senegal/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0231-countries--senegal.md,pages/0231-countries--senegal.md
https://immigratetobrazil.com/countries/serbia/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0232-countries--serbia.md,pages/0232-countries--serbia.md
https://immigratetobrazil.com/countries/seychelles/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0233-countries--seychelles.md,pages/0233-countries--seychelles.md
https://immigratetobrazil.com/countries/sierra-leone/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0234-countries--sierra-leone.md,pages/0234-countries--sierra-leone.md
https://immigratetobrazil.com/countries/singapore/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0235-countries--singapore.md,pages/0235-countries--singapore.md
https://immigratetobrazil.com/countries/slovakia/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0236-countries--slovakia.md,pages/0236-countries--slovakia.md
https://immigratetobrazil.com/countries/slovenia/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0237-countries--slovenia.md,pages/0237-countries--slovenia.md
https://immigratetobrazil.com/countries/solomon-islands/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0238-countries--solomon-islands.md,pages/0238-countries--solomon-islands.md
https://immigratetobrazil.com/countries/somalia/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0239-countries--somalia.md,pages/0239-countries--somalia.md
https://immigratetobrazil.com/countries/south-africa/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0240-countries--south-africa.md,pages/0240-countries--south-africa.md
https://immigratetobrazil.com/countries/south-korea/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0241-countries--south-korea.md,pages/0241-countries--south-korea.md
https://immigratetobrazil.com/countries/south-sudan/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0242-countries--south-sudan.md,pages/0242-countries--south-sudan.md
https://immigratetobrazil.com/countries/spain/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0243-countries--spain.md,pages/0243-countries--spain.md
https://immigratetobrazil.com/countries/sri-lanka/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0244-countries--sri-lanka.md,pages/0244-countries--sri-lanka.md
https://immigratetobrazil.com/countries/sudan/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0245-countries--sudan.md,pages/0245-countries--sudan.md
https://immigratetobrazil.com/countries/suriname/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0246-countries--suriname.md,pages/0246-countries--suriname.md
https://immigratetobrazil.com/countries/sweden/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0247-countries--sweden.md,pages/0247-countries--sweden.md
https://immigratetobrazil.com/countries/switzerland/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0248-countries--switzerland.md,pages/0248-countries--switzerland.md
https://immigratetobrazil.com/countries/syria/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0249-countries--syria.md,pages/0249-countries--syria.md
https://immigratetobrazil.com/countries/tajikistan/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0250-countries--tajikistan.md,pages/0250-countries--tajikistan.md
https://immigratetobrazil.com/countries/tanzania/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0251-countries--tanzania.md,pages/0251-countries--tanzania.md
https://immigratetobrazil.com/countries/thailand/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0252-countries--thailand.md,pages/0252-countries--thailand.md
https://immigratetobrazil.com/countries/timor-leste/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0253-countries--timor-leste.md,pages/0253-countries--timor-leste.md
https://immigratetobrazil.com/countries/togo/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0254-countries--togo.md,pages/0254-countries--togo.md
https://immigratetobrazil.com/countries/tonga/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0255-countries--tonga.md,pages/0255-countries--tonga.md
https://immigratetobrazil.com/countries/trinidad-and-tobago/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0256-countries--trinidad-and-tobago.md,pages/0256-countries--trinidad-and-tobago.md
https://immigratetobrazil.com/countries/tunisia/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0257-countries--tunisia.md,pages/0257-countries--tunisia.md
https://immigratetobrazil.com/countries/turkey/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0258-countries--turkey.md,pages/0258-countries--turkey.md
https://immigratetobrazil.com/countries/turkmenistan/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0259-countries--turkmenistan.md,pages/0259-countries--turkmenistan.md
https://immigratetobrazil.com/countries/tuvalu/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0260-countries--tuvalu.md,pages/0260-countries--tuvalu.md
https://immigratetobrazil.com/countries/uganda/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0261-countries--uganda.md,pages/0261-countries--uganda.md
https://immigratetobrazil.com/countries/ukraine/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0262-countries--ukraine.md,pages/0262-countries--ukraine.md
https://immigratetobrazil.com/countries/united-arab-emirates/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0263-countries--united-arab-emirates.md,pages/0263-countries--united-arab-emirates.md
https://immigratetobrazil.com/countries/united-kingdom/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0264-countries--united-kingdom.md,pages/0264-countries--united-kingdom.md
https://immigratetobrazil.com/countries/united-states/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0265-countries--united-states.md,pages/0265-countries--united-states.md
https://immigratetobrazil.com/countries/uruguay/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0266-countries--uruguay.md,pages/0266-countries--uruguay.md
https://immigratetobrazil.com/countries/uzbekistan/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0267-countries--uzbekistan.md,pages/0267-countries--uzbekistan.md
https://immigratetobrazil.com/countries/vanuatu/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0268-countries--vanuatu.md,pages/0268-countries--vanuatu.md
https://immigratetobrazil.com/countries/vatican-city/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0269-countries--vatican-city.md,pages/0269-countries--vatican-city.md
https://immigratetobrazil.com/countries/venezuela/,COUNTRY EVIDENCE REQUIRED — conditional editorial draft,Complete the page-specific VERIFY and ADD instructions in pages/0270-countries--venezuela.md,pages/0270-countries--venezuela.md
